idx,mask_type,metric,region,method,value
382,half,psnr,full,bar,15.787023544311523
382,half,psnr,hole,baseline,12.461796760559082
382,half,psnr,hole,repaint,12.01385498046875
382,half,psnr,hole,bar,12.790489196777344
382,half,psnr,known,baseline,37.00459289550781
382,half,psnr,known,repaint,38.347190856933594
382,half,psnr,known,bar,37.77326583862305
382,brush,psnr,full,baseline,27.657180786132812
382,brush,psnr,full,repaint,29.119112014770508
382,brush,psnr,full,bar,29.65012550354004
382,brush,psnr,hole,baseline,21.96310806274414
382,brush,psnr,hole,repaint,23.56207275390625
382,brush,psnr,hole,bar,24.271289825439453
382,brush,psnr,known,baseline,35.092742919921875
382,brush,psnr,known,repaint,35.78800964355469
382,brush,psnr,known,bar,35.516563415527344
12154,center,psnr,full,baseline,24.482967376708984
12154,center,psnr,full,repaint,24.125038146972656
12154,center,psnr,full,bar,24.7120361328125
12154,center,psnr,hole,baseline,16.93836212158203
12154,center,psnr,hole,repaint,16.480955123901367
12154,center,psnr,hole,bar,17.12854766845703
12154,center,psnr,known,baseline,34.22105407714844
12154,center,psnr,known,repaint,35.03565216064453
12154,center,psnr,known,bar,34.86850357055664
12154,half,psnr,full,baseline,14.691522598266602
12154,half,psnr,full,repaint,14.056596755981445
12154,half,psnr,full,bar,14.35171127319336
12154,half,psnr,hole,baseline,11.714625358581543
12154,half,psnr,hole,repaint,11.071670532226562
12154,half,psnr,hole,bar,11.370988845825195
12154,half,psnr,known,baseline,32.837955474853516
12154,half,psnr,known,repaint,33.39301681518555
12154,half,psnr,known,bar,33.02448272705078
12154,brush,psnr,full,baseline,27.84621810913086
12154,brush,psnr,full,repaint,27.310821533203125
12154,brush,psnr,full,bar,27.34856414794922
12154,brush,psnr,hole,baseline,23.31745147705078
12154,brush,psnr,hole,repaint,22.795841217041016
12154,brush,psnr,hole,bar,22.845012664794922
12154,brush,psnr,known,baseline,34.22648239135742
12154,brush,psnr,known,repaint,33.62055969238281
12154,brush,psnr,known,bar,33.600852966308594
17652,center,psnr,full,baseline,25.145158767700195
17652,center,psnr,full,repaint,24.276201248168945
17652,center,psnr,full,bar,25.175689697265625
17652,center,psnr,hole,baseline,18.23983383178711
17652,center,psnr,hole,repaint,17.123037338256836
17652,center,psnr,hole,bar,18.276500701904297
17652,center,psnr,known,baseline,31.08504867553711
17652,center,psnr,known,repaint,31.27225685119629
17652,center,psnr,known,bar,31.093109130859375
17652,half,psnr,full,baseline,17.65302276611328
17652,half,psnr,full,repaint,17.692119598388672
17652,half,psnr,full,bar,19.02413558959961
17652,half,psnr,hole,baseline,14.782449722290039
17652,half,psnr,hole,repaint,14.816194534301758
17652,half,psnr,hole,bar,16.196102142333984
17652,half,psnr,known,baseline,29.637468338012695
17652,half,psnr,known,repaint,29.843544006347656
17652,half,psnr,known,bar,29.875411987304688
17652,brush,psnr,full,baseline,26.73101806640625
17652,brush,psnr,full,repaint,27.066076278686523
17652,brush,psnr,full,bar,27.411945343017578
17652,brush,psnr,hole,baseline,22.691619873046875
17652,brush,psnr,hole,repaint,23.094682693481445
17652,brush,psnr,hole,bar,23.64727210998535
17652,brush,psnr,known,baseline,30.32914161682129
17652,brush,psnr,known,repaint,30.522775650024414
17652,brush,psnr,known,bar,30.477027893066406
22956,center,psnr,full,baseline,27.704669952392578
22956,center,psnr,full,repaint,25.177419662475586
22956,center,psnr,full,bar,27.520042419433594
22956,center,psnr,hole,baseline,20.222074508666992
22956,center,psnr,hole,repaint,17.466604232788086
22956,center,psnr,hole,bar,19.933591842651367
22956,center,psnr,known,baseline,36.85554122924805
22956,center,psnr,known,repaint,37.1224365234375
22956,center,psnr,known,bar,37.71023178100586
22956,half,psnr,full,baseline,12.521685600280762
22956,half,psnr,full,repaint,16.038711547851562
22956,half,psnr,full,bar,16.259361267089844
22956,half,psnr,hole,baseline,9.523716926574707
22956,half,psnr,hole,repaint,13.062002182006836
22956,half,psnr,hole,bar,13.291739463806152
22956,half,psnr,known,baseline,34.98470687866211
22956,half,psnr,known,repaint,34.16075134277344
22956,half,psnr,known,bar,33.34617233276367
22956,brush,psnr,full,baseline,25.76028060913086
22956,brush,psnr,full,repaint,30.26239013671875
22956,brush,psnr,full,bar,32.484310150146484
22956,brush,psnr,hole,baseline,20.673473358154297
22956,brush,psnr,hole,repaint,26.660259246826172
22956,brush,psnr,hole,bar,28.695173263549805
22956,brush,psnr,known,baseline,33.136173248291016
22956,brush,psnr,known,repaint,33.05400466918945
22956,brush,psnr,known,bar,35.59292221069336
24168,center,psnr,full,baseline,24.176471710205078
24168,center,psnr,full,repaint,25.75994110107422
24168,center,psnr,full,bar,26.155818939208984
24168,center,psnr,hole,baseline,16.57372283935547
24168,center,psnr,hole,repaint,18.522037506103516
24168,center,psnr,hole,bar,18.681652069091797
24168,center,psnr,known,baseline,34.55766296386719
24168,center,psnr,known,repaint,33.202938079833984
24168,center,psnr,known,bar,35.2332878112793
24168,half,psnr,full,baseline,15.4173002243042
24168,half,psnr,full,repaint,15.21506118774414
24168,half,psnr,full,bar,15.960176467895508
24168,half,psnr,hole,baseline,12.427783012390137
24168,half,psnr,hole,repaint,12.220693588256836
24168,half,psnr,hole,bar,12.972911834716797
24168,half,psnr,known,baseline,35.61844253540039
24168,half,psnr,known,repaint,36.56768035888672
24168,half,psnr,known,bar,35.715301513671875
24168,brush,psnr,full,baseline,27.70958709716797
24168,brush,psnr,full,repaint,27.10733413696289
24168,brush,psnr,full,bar,29.256208419799805
24168,brush,psnr,hole,baseline,23.712688446044922
24168,brush,psnr,hole,repaint,23.45450210571289
24168,brush,psnr,hole,bar,25.702621459960938
24168,brush,psnr,known,baseline,33.18215560913086
24168,brush,psnr,known,repaint,31.37489128112793
24168,brush,psnr,known,bar,33.244571685791016
22583,center,psnr,full,baseline,24.608448028564453
22583,center,psnr,full,repaint,23.861576080322266
22583,center,psnr,full,bar,23.83651351928711
22583,center,psnr,hole,baseline,17.806827545166016
22583,center,psnr,hole,repaint,16.895687103271484
22583,center,psnr,hole,bar,16.82451820373535
22583,center,psnr,known,baseline,30.18709945678711
22583,center,psnr,known,repaint,30.031644821166992
22583,center,psnr,known,bar,30.192703247070312
22583,half,psnr,full,baseline,14.290267944335938
22583,half,psnr,full,repaint,14.559830665588379
22583,half,psnr,full,bar,16.55447006225586
22583,half,psnr,hole,baseline,11.339990615844727
22583,half,psnr,hole,repaint,11.62370777130127
22583,half,psnr,hole,bar,13.646242141723633
22583,half,psnr,known,baseline,29.904680252075195
22583,half,psnr,known,repaint,29.261701583862305
22583,half,psnr,known,bar,29.883909225463867
22583,brush,psnr,full,baseline,25.79297637939453
22583,brush,psnr,full,repaint,26.67748260498047
22583,brush,psnr,full,bar,27.13467788696289
22583,brush,psnr,hole,baseline,22.044343948364258
22583,brush,psnr,hole,repaint,23.20988655090332
22583,brush,psnr,hole,bar,23.991012573242188
22583,brush,psnr,known,baseline,29.00448226928711
22583,brush,psnr,known,repaint,29.402019500732422
22583,brush,psnr,known,bar,29.390199661254883
5602,center,psnr,full,baseline,26.78017807006836
5602,center,psnr,full,repaint,25.75115966796875
5602,center,psnr,full,bar,26.444957733154297
5602,center,psnr,hole,baseline,19.643911361694336
5602,center,psnr,hole,repaint,18.29974365234375
5602,center,psnr,hole,bar,19.173994064331055
5602,center,psnr,known,baseline,33.693336486816406
5602,center,psnr,known,repaint,34.637046813964844
5602,center,psnr,known,bar,34.07823944091797
5602,half,psnr,full,baseline,12.24070930480957
5602,half,psnr,full,repaint,12.965446472167969
5602,half,psnr,full,bar,12.532669067382812
5602,half,psnr,hole,baseline,9.234596252441406
5602,half,psnr,hole,repaint,9.970335006713867
5602,half,psnr,hole,bar,9.535853385925293
5602,half,psnr,known,baseline,39.391239166259766
5602,half,psnr,known,repaint,34.52592086791992
5602,half,psnr,known,bar,34.60841751098633
5602,brush,psnr,full,baseline,24.503826141357422
5602,brush,psnr,full,repaint,25.540084838867188
5602,brush,psnr,full,bar,25.124616622924805
5602,brush,psnr,hole,baseline,19.73583984375
5602,brush,psnr,hole,repaint,20.82731056213379
5602,brush,psnr,hole,bar,20.5101375579834
5602,brush,psnr,known,baseline,32.16486740112305
5602,brush,psnr,known,repaint,32.820220947265625
5602,brush,psnr,known,bar,31.809581756591797
4390,center,psnr,full,baseline,29.639501571655273
4390,center,psnr,full,repaint,30.78702163696289
4390,center,psnr,full,bar,30.342571258544922
4390,center,psnr,hole,baseline,23.05724334716797
4390,center,psnr,hole,repaint,24.500816345214844
4390,center,psnr,hole,bar,24.05463981628418
4390,center,psnr,known,baseline,34.563541412353516
4390,center,psnr,known,repaint,34.999725341796875
4390,center,psnr,known,bar,34.55897521972656
4390,half,psnr,full,baseline,16.02538299560547
4390,half,psnr,full,repaint,16.924787521362305
4390,half,psnr,full,bar,17.240970611572266
4390,half,psnr,hole,baseline,13.043484687805176
4390,half,psnr,hole,repaint,13.956392288208008
4390,half,psnr,hole,bar,14.27298641204834
4390,half,psnr,known,baseline,34.87350082397461
4390,half,psnr,known,repaint,34.09073257446289
4390,half,psnr,known,bar,34.364559173583984
4390,brush,psnr,full,baseline,30.42230987548828
4390,brush,psnr,full,repaint,31.046092987060547
4390,brush,psnr,full,bar,31.25310516357422
4390,brush,psnr,hole,baseline,25.624698638916016
4390,brush,psnr,hole,repaint,26.811925888061523
4390,brush,psnr,hole,bar,26.825660705566406
4390,brush,psnr,known,baseline,34.11201858520508
4390,brush,psnr,known,repaint,33.789031982421875
4390,brush,psnr,known,bar,34.2849006652832
1425,center,psnr,full,baseline,24.279029846191406
1425,center,psnr,full,repaint,25.16716957092285
1425,center,psnr,full,bar,25.73250961303711
1425,center,psnr,hole,baseline,16.65727424621582
1425,center,psnr,hole,repaint,17.75577735900879
1425,center,psnr,hole,bar,18.260601043701172
1425,center,psnr,known,baseline,34.89505386352539
1425,center,psnr,known,repaint,33.73753356933594
1425,center,psnr,known,bar,34.79051208496094
1425,half,psnr,full,baseline,13.341072082519531
1425,half,psnr,full,repaint,12.350932121276855
1425,half,psnr,full,bar,14.46420669555664
1425,half,psnr,hole,baseline,10.348819732666016
1425,half,psnr,hole,repaint,9.355813026428223
1425,half,psnr,hole,bar,11.482107162475586
1425,half,psnr,known,baseline,34.15320587158203
1425,half,psnr,known,repaint,33.91284942626953
1425,half,psnr,known,bar,33.34315490722656
1425,brush,psnr,full,baseline,25.912708282470703
1425,brush,psnr,full,repaint,27.33582305908203
1425,brush,psnr,full,bar,28.391586303710938
1425,brush,psnr,hole,baseline,20.32052230834961
1425,brush,psnr,hole,repaint,21.947229385375977
1425,brush,psnr,hole,bar,23.064258575439453
1425,brush,psnr,known,baseline,32.7789192199707
1425,brush,psnr,known,repaint,33.25337219238281
1425,brush,psnr,known,bar,34.06727600097656
22363,center,psnr,full,baseline,25.080202102661133
22363,center,psnr,full,repaint,25.18622589111328
22363,center,psnr,full,bar,25.37164306640625
22363,center,psnr,hole,baseline,18.653989791870117
22363,center,psnr,hole,repaint,18.79245948791504
22363,center,psnr,hole,bar,19.016515731811523
22363,center,psnr,known,baseline,29.608848571777344
22363,center,psnr,known,repaint,29.638652801513672
22363,center,psnr,known,bar,29.735736846923828
22363,half,psnr,full,baseline,12.525028228759766
22363,half,psnr,full,repaint,15.38382625579834
22363,half,psnr,full,bar,14.517049789428711
22363,half,psnr,hole,baseline,9.538558959960938
22363,half,psnr,hole,repaint,12.418231010437012
22363,half,psnr,hole,bar,11.543472290039062
22363,half,psnr,known,baseline,32.13315963745117
22363,half,psnr,known,repaint,32.2700080871582
22363,half,psnr,known,bar,32.25374984741211
22363,brush,psnr,full,baseline,26.27507781982422
22363,brush,psnr,full,repaint,27.38654899597168
22363,brush,psnr,full,bar,26.824039459228516
22363,brush,psnr,hole,baseline,22.371919631958008
22363,brush,psnr,hole,repaint,24.310827255249023
22363,brush,psnr,hole,bar,23.347232818603516
22363,brush,psnr,known,baseline,29.073776245117188
22363,brush,psnr,known,repaint,29.16519546508789
22363,brush,psnr,known,bar,29.04339599609375
2015,center,psnr,full,baseline,24.05331802368164
2015,center,psnr,full,repaint,25.27138900756836
2015,center,psnr,full,bar,24.52897834777832
2015,center,psnr,hole,baseline,16.421932220458984
2015,center,psnr,hole,repaint,17.74988555908203
2015,center,psnr,hole,bar,16.941804885864258
2015,center,psnr,known,baseline,34.79380416870117
2015,center,psnr,known,repaint,34.78030776977539
2015,center,psnr,known,bar,34.72743606567383
2015,half,psnr,full,baseline,13.022172927856445
2015,half,psnr,full,repaint,13.176097869873047
2015,half,psnr,full,bar,13.365935325622559
2015,half,psnr,hole,baseline,10.03091049194336
2015,half,psnr,hole,repaint,10.1869535446167
2015,half,psnr,hole,bar,10.374411582946777
2015,half,psnr,known,baseline,33.60282897949219
2015,half,psnr,known,repaint,33.300209045410156
2015,half,psnr,known,bar,34.00695037841797
2015,brush,psnr,full,baseline,26.761743545532227
2015,brush,psnr,full,repaint,28.549114227294922
2015,brush,psnr,full,bar,28.988332748413086
2015,brush,psnr,hole,baseline,21.28159523010254
2015,brush,psnr,hole,repaint,23.10808563232422
2015,brush,psnr,hole,bar,23.70187759399414
2015,brush,psnr,known,baseline,32.46366882324219
2015,brush,psnr,known,repaint,34.10586166381836
2015,brush,psnr,known,bar,34.02578353881836
7373,center,psnr,full,baseline,25.33349609375
7373,center,psnr,full,repaint,26.24424171447754
7373,center,psnr,full,bar,27.004301071166992
7373,center,psnr,hole,baseline,18.594371795654297
7373,center,psnr,hole,repaint,20.092580795288086
7373,center,psnr,hole,bar,20.98390769958496
7373,center,psnr,known,baseline,30.711883544921875
7373,center,psnr,known,repaint,30.182106018066406
7373,center,psnr,known,bar,30.697193145751953
7373,half,psnr,full,baseline,12.545924186706543
7373,half,psnr,full,repaint,15.543560028076172
7373,half,psnr,full,bar,15.828472137451172
7373,half,psnr,hole,baseline,9.575655937194824
7373,half,psnr,hole,repaint,12.621561050415039
7373,half,psnr,hole,bar,12.910576820373535
7373,half,psnr,known,baseline,29.909534454345703
7373,half,psnr,known,repaint,29.495542526245117
7373,half,psnr,known,bar,29.585193634033203
7373,brush,psnr,full,baseline,25.531314849853516
7373,brush,psnr,full,repaint,26.249969482421875
7373,brush,psnr,full,bar,25.628807067871094
7373,brush,psnr,hole,baseline,20.821168899536133
7373,brush,psnr,hole,repaint,21.71929168701172
7373,brush,psnr,hole,bar,20.83754539489746
7373,brush,psnr,known,baseline,29.69493865966797
7373,brush,psnr,known,repaint,30.00614356994629
7373,brush,psnr,known,bar,29.99606704711914
1674,center,psnr,full,baseline,28.004953384399414
1674,center,psnr,full,repaint,28.399539947509766
1674,center,psnr,full,bar,27.80931282043457
1674,center,psnr,hole,baseline,20.79985809326172
1674,center,psnr,hole,repaint,21.28900909423828
1674,center,psnr,hole,bar,20.536224365234375
1674,center,psnr,known,baseline,35.26836013793945
1674,center,psnr,known,repaint,35.189964294433594
1674,center,psnr,known,bar,35.45515823364258
1674,half,psnr,full,baseline,15.531850814819336
1674,half,psnr,full,repaint,16.4105281829834
1674,half,psnr,full,bar,16.684585571289062
1674,half,psnr,hole,baseline,12.545997619628906
1674,half,psnr,hole,repaint,13.43541145324707
1674,half,psnr,hole,bar,13.705891609191895
1674,half,psnr,known,baseline,35.02928924560547
1674,half,psnr,known,repaint,34.332393646240234
1674,half,psnr,known,bar,35.07004165649414
1674,brush,psnr,full,baseline,31.025737762451172
1674,brush,psnr,full,repaint,30.561731338500977
1674,brush,psnr,full,bar,29.459903717041016
1674,brush,psnr,hole,baseline,26.9141845703125
1674,brush,psnr,hole,repaint,26.58067512512207
1674,brush,psnr,hole,bar,24.806190490722656
1674,brush,psnr,known,baseline,34.589263916015625
1674,brush,psnr,known,repaint,33.86600875854492
1674,brush,psnr,known,bar,34.427825927734375
24755,center,psnr,full,baseline,20.66717529296875
24755,center,psnr,full,repaint,20.27362823486328
24755,center,psnr,full,bar,21.079931259155273
24755,center,psnr,hole,baseline,13.388733863830566
24755,center,psnr,hole,repaint,12.903396606445312
24755,center,psnr,hole,bar,13.814010620117188
24755,center,psnr,known,baseline,28.344894409179688
24755,center,psnr,known,repaint,28.544509887695312
24755,center,psnr,known,bar,28.68353843688965
24755,half,psnr,full,baseline,13.228639602661133
24755,half,psnr,full,repaint,14.770343780517578
24755,half,psnr,full,bar,15.158281326293945
24755,half,psnr,hole,baseline,10.270391464233398
24755,half,psnr,hole,repaint,11.937647819519043
24755,half,psnr,hole,bar,12.224523544311523
24755,half,psnr,known,baseline,29.457693099975586
24755,half,psnr,known,repaint,25.731857299804688
24755,half,psnr,known,bar,29.7251033782959
24755,brush,psnr,full,baseline,22.875097274780273
24755,brush,psnr,full,repaint,23.89147186279297
24755,brush,psnr,full,bar,23.719192504882812
24755,brush,psnr,hole,baseline,19.03086280822754
24755,brush,psnr,hole,repaint,20.517988204956055
24755,brush,psnr,hole,bar,20.240596771240234
24755,brush,psnr,known,baseline,27.406635284423828
24755,brush,psnr,known,repaint,27.21195411682129
24755,brush,psnr,known,bar,27.271907806396484
2902,center,psnr,full,baseline,26.838552474975586
2902,center,psnr,full,repaint,27.119590759277344
2902,center,psnr,full,bar,28.970321655273438
2902,center,psnr,hole,baseline,19.766386032104492
2902,center,psnr,hole,repaint,21.489864349365234
2902,center,psnr,hole,bar,22.673423767089844
2902,center,psnr,known,baseline,33.45355224609375
2902,center,psnr,known,repaint,30.191373825073242
2902,center,psnr,known,bar,33.20602035522461
2902,half,psnr,full,baseline,17.631858825683594
2902,half,psnr,full,repaint,17.418045043945312
2902,half,psnr,full,bar,17.690631866455078
2902,half,psnr,hole,baseline,14.672992706298828
2902,half,psnr,hole,repaint,14.481195449829102
2902,half,psnr,hole,bar,14.748434066772461
2902,half,psnr,known,baseline,33.91261291503906
2902,half,psnr,known,repaint,32.162315368652344
2902,half,psnr,known,bar,32.76054763793945
2902,brush,psnr,full,baseline,27.97229766845703
2902,brush,psnr,full,repaint,30.501331329345703
2902,brush,psnr,full,bar,30.27210235595703
2902,brush,psnr,hole,baseline,24.31281280517578
2902,brush,psnr,hole,repaint,27.463565826416016
2902,brush,psnr,hole,bar,26.87441062927246
2902,brush,psnr,known,baseline,30.79132080078125
2902,brush,psnr,known,repaint,32.47797393798828
2902,brush,psnr,known,bar,32.701419830322266
27674,center,psnr,full,baseline,22.146697998046875
27674,center,psnr,full,repaint,23.987239837646484
27674,center,psnr,full,bar,24.85431480407715
27674,center,psnr,hole,baseline,15.216383934020996
27674,center,psnr,hole,repaint,17.797508239746094
27674,center,psnr,hole,bar,19.110790252685547
27674,center,psnr,known,baseline,28.179710388183594
27674,center,psnr,known,repaint,28.000276565551758
27674,center,psnr,known,bar,28.092487335205078
27674,half,psnr,full,baseline,10.093146324157715
27674,half,psnr,full,repaint,12.182748794555664
27674,half,psnr,full,bar,12.380220413208008
27674,half,psnr,hole,baseline,7.114866256713867
27674,half,psnr,hole,repaint,9.223428726196289
27674,half,psnr,hole,bar,9.42238998413086
27674,half,psnr,known,baseline,28.422529220581055
27674,half,psnr,known,repaint,28.50173568725586
27674,half,psnr,known,bar,28.574966430664062
27674,brush,psnr,full,baseline,23.499935150146484
27674,brush,psnr,full,repaint,24.323810577392578
27674,brush,psnr,full,bar,24.223983764648438
27674,brush,psnr,hole,baseline,19.115501403808594
27674,brush,psnr,hole,repaint,20.461999893188477
27674,brush,psnr,hole,bar,20.27315902709961
27674,brush,psnr,known,baseline,27.83496856689453
27674,brush,psnr,known,repaint,27.500675201416016
27674,brush,psnr,known,bar,27.568675994873047
18259,center,psnr,full,baseline,26.178171157836914
18259,center,psnr,full,repaint,24.08308982849121
18259,center,psnr,full,bar,26.2691650390625
18259,center,psnr,hole,baseline,19.38437843322754
18259,center,psnr,hole,repaint,16.779438018798828
18259,center,psnr,hole,bar,19.868188858032227
18259,center,psnr,known,baseline,31.731067657470703
18259,center,psnr,known,repaint,31.914596557617188
18259,center,psnr,known,bar,30.73836326599121
18259,half,psnr,full,baseline,10.133980751037598
18259,half,psnr,full,repaint,12.32313060760498
18259,half,psnr,full,bar,12.290214538574219
18259,half,psnr,hole,baseline,7.142977237701416
18259,half,psnr,hole,repaint,9.344590187072754
18259,half,psnr,hole,bar,9.310955047607422
18259,half,psnr,known,baseline,30.656314849853516
18259,half,psnr,known,repaint,30.687660217285156
18259,half,psnr,known,bar,30.75385856628418
18259,brush,psnr,full,baseline,27.53418731689453
18259,brush,psnr,full,repaint,27.945898056030273
18259,brush,psnr,full,bar,26.67794418334961
18259,brush,psnr,hole,baseline,22.531749725341797
18259,brush,psnr,hole,repaint,23.089120864868164
18259,brush,psnr,hole,bar,21.078277587890625
18259,brush,psnr,known,baseline,31.01358413696289
18259,brush,psnr,known,repaint,31.17540740966797
18259,brush,psnr,known,bar,31.49279022216797
9644,center,psnr,full,baseline,22.664562225341797
9644,center,psnr,full,repaint,23.233034133911133
9644,center,psnr,full,bar,25.679222106933594
9644,center,psnr,hole,baseline,16.077796936035156
9644,center,psnr,hole,repaint,16.917787551879883
9644,center,psnr,hole,bar,21.354576110839844
9644,center,psnr,known,baseline,27.600801467895508
9644,center,psnr,known,repaint,27.508594512939453
9644,center,psnr,known,bar,27.39179229736328
9644,half,psnr,full,baseline,13.66431713104248
9644,half,psnr,full,repaint,12.331010818481445
9644,half,psnr,full,bar,12.944358825683594
9644,half,psnr,hole,baseline,10.74779987335205
9644,half,psnr,hole,repaint,9.395241737365723
9644,half,psnr,hole,bar,10.013737678527832
9644,half,psnr,known,baseline,27.357423782348633
9644,half,psnr,known,repaint,27.01239585876465
9644,half,psnr,known,bar,27.338233947753906
9644,brush,psnr,full,baseline,22.749338150024414
9644,brush,psnr,full,repaint,24.312755584716797
9644,brush,psnr,full,bar,24.09099578857422
9644,brush,psnr,hole,baseline,18.0048770904541
9644,brush,psnr,hole,repaint,20.070764541625977
9644,brush,psnr,hole,bar,19.872663497924805
9644,brush,psnr,known,baseline,27.58753204345703
9644,brush,psnr,known,repaint,27.891427993774414
9644,brush,psnr,known,bar,27.62151527404785
8601,center,psnr,full,baseline,27.239051818847656
8601,center,psnr,full,repaint,25.75465202331543
8601,center,psnr,full,bar,26.256343841552734
8601,center,psnr,hole,baseline,20.88108253479004
8601,center,psnr,hole,repaint,18.8890380859375
8601,center,psnr,hole,bar,19.520668029785156
8601,center,psnr,known,baseline,31.609554290771484
8601,center,psnr,known,repaint,31.551616668701172
8601,center,psnr,known,bar,31.624038696289062
8601,half,psnr,full,baseline,17.93899154663086
8601,half,psnr,full,repaint,16.404338836669922
8601,half,psnr,full,bar,17.112741470336914
8601,half,psnr,hole,baseline,15.026936531066895
8601,half,psnr,hole,repaint,13.460716247558594
8601,half,psnr,hole,bar,14.185563087463379
8601,half,psnr,known,baseline,31.432449340820312
8601,half,psnr,known,repaint,31.565387725830078
8601,half,psnr,known,bar,31.324691772460938
8601,brush,psnr,full,baseline,26.281692504882812
8601,brush,psnr,full,repaint,27.68889617919922
8601,brush,psnr,full,bar,27.301990509033203
8601,brush,psnr,hole,baseline,21.84657096862793
8601,brush,psnr,hole,repaint,23.918861389160156
8601,brush,psnr,hole,bar,23.289260864257812
8601,brush,psnr,known,baseline,30.82703399658203
8601,brush,psnr,known,repaint,30.74176025390625
8601,brush,psnr,known,bar,30.81726837158203
1012,center,psnr,full,baseline,25.181785583496094
1012,center,psnr,full,repaint,25.791946411132812
1012,center,psnr,full,bar,25.910900115966797
1012,center,psnr,hole,baseline,17.748458862304688
1012,center,psnr,hole,repaint,18.401195526123047
1012,center,psnr,hole,bar,18.546527862548828
1012,center,psnr,known,baseline,33.921852111816406
1012,center,psnr,known,repaint,34.20918273925781
1012,center,psnr,known,bar,34.14099884033203
1012,half,psnr,full,baseline,11.063661575317383
1012,half,psnr,full,repaint,12.780126571655273
1012,half,psnr,full,bar,13.512107849121094
1012,half,psnr,hole,baseline,8.066516876220703
1012,half,psnr,hole,repaint,9.796221733093262
1012,half,psnr,hole,bar,10.523234367370605
1012,half,psnr,known,baseline,33.24703598022461
1012,half,psnr,known,repaint,31.9455509185791
1012,half,psnr,known,bar,33.58082962036133
1012,brush,psnr,full,baseline,26.14483642578125
1012,brush,psnr,full,repaint,26.69978904724121
1012,brush,psnr,full,bar,26.076642990112305
1012,brush,psnr,hole,baseline,21.453868865966797
1012,brush,psnr,hole,repaint,21.963661193847656
1012,brush,psnr,hole,bar,21.286380767822266
1012,brush,psnr,known,baseline,32.0560302734375
1012,brush,psnr,known,repaint,32.8150634765625
1012,brush,psnr,known,bar,32.45298385620117
27604,center,psnr,full,baseline,25.114118576049805
27604,center,psnr,full,repaint,25.028457641601562
27604,center,psnr,full,bar,25.793867111206055
27604,center,psnr,hole,baseline,19.126998901367188
27604,center,psnr,hole,repaint,18.954505920410156
27604,center,psnr,hole,bar,20.148712158203125
27604,center,psnr,known,baseline,28.74817657470703
27604,center,psnr,known,repaint,28.818750381469727
27604,center,psnr,known,bar,28.88758659362793
27604,half,psnr,full,baseline,10.476095199584961
27604,half,psnr,full,repaint,11.704366683959961
27604,half,psnr,full,bar,11.986180305480957
27604,half,psnr,hole,baseline,7.495467662811279
27604,half,psnr,hole,repaint,8.736388206481934
27604,half,psnr,hole,bar,9.018197059631348
27604,half,psnr,known,baseline,29.13520622253418
27604,half,psnr,known,repaint,28.8272647857666
27604,half,psnr,known,bar,29.109840393066406
27604,brush,psnr,full,baseline,22.968502044677734
27604,brush,psnr,full,repaint,24.51569366455078
27604,brush,psnr,full,bar,24.319263458251953
27604,brush,psnr,hole,baseline,18.437484741210938
27604,brush,psnr,hole,repaint,20.538366317749023
27604,brush,psnr,hole,bar,20.19303321838379
27604,brush,psnr,known,baseline,28.299875259399414
27604,brush,psnr,known,repaint,28.24557876586914
27604,brush,psnr,known,bar,28.407087326049805
27236,center,psnr,full,baseline,27.642818450927734
27236,center,psnr,full,repaint,27.44724464416504
27236,center,psnr,full,bar,28.638641357421875
27236,center,psnr,hole,baseline,20.778472900390625
27236,center,psnr,hole,repaint,20.44687271118164
27236,center,psnr,hole,bar,22.006540298461914
27236,center,psnr,known,baseline,33.43531799316406
27236,center,psnr,known,repaint,33.75557327270508
27236,center,psnr,known,bar,33.700225830078125
27236,half,psnr,full,baseline,15.068558692932129
27236,half,psnr,full,repaint,14.524659156799316
27236,half,psnr,full,bar,15.43565845489502
27236,half,psnr,hole,baseline,12.095633506774902
27236,half,psnr,hole,repaint,11.553603172302246
27236,half,psnr,hole,bar,12.467373847961426
27236,half,psnr,known,baseline,32.72900390625
27236,half,psnr,known,repaint,31.97393798828125
27236,half,psnr,known,bar,32.59016418457031
27236,brush,psnr,full,baseline,29.588090896606445
27236,brush,psnr,full,repaint,30.11117172241211
27236,brush,psnr,full,bar,30.08437728881836
27236,brush,psnr,hole,baseline,25.075119018554688
27236,brush,psnr,hole,repaint,25.288463592529297
27236,brush,psnr,hole,bar,25.588930130004883
27236,brush,psnr,known,baseline,32.06691360473633
27236,brush,psnr,known,repaint,32.990230560302734
27236,brush,psnr,known,bar,32.542415618896484
24826,center,psnr,full,baseline,27.763288497924805
24826,center,psnr,full,repaint,26.143102645874023
24826,center,psnr,full,bar,28.699695587158203
24826,center,psnr,hole,baseline,20.721940994262695
24826,center,psnr,hole,repaint,18.708229064941406
24826,center,psnr,hole,bar,21.673612594604492
24826,center,psnr,known,baseline,34.24333953857422
24826,center,psnr,known,repaint,34.89543533325195
24826,center,psnr,known,bar,35.11479949951172
24826,half,psnr,full,baseline,13.093217849731445
24826,half,psnr,full,repaint,12.92885971069336
24826,half,psnr,full,bar,13.720359802246094
24826,half,psnr,hole,baseline,10.100188255310059
24826,half,psnr,hole,repaint,9.95193862915039
24826,half,psnr,hole,bar,10.728157043457031
24826,half,psnr,known,baseline,34.09626770019531
24826,half,psnr,known,repaint,31.078323364257812
